age,gender,income,privacy_risk,financial_risk,product_risk,perceived_risk,perceived_value,engagement,satisfaction,repeat_purchase,privacy_proxy,financial_proxy,product_proxy,price_sensitivity,discount_sensitivity,purchase_amount,basket_size,return_rate,channel_used,time_on_page,bounce_rate,ctr,time_to_first_action,switching_freq,online_offline_ratio,geo_engagement,nps,loyalty_program_usage,clv,brand_advocacy,purchase_intention
19,Female,Medium,4,4,4,4.0,4,5,5,0,3,3,4,0.3371667931339653,0.40696188913401415,10.191880627551217,3,0.22511528882778833,Desktop,176.40749461076882,0.4735437659090992,0.026095566402081334,7.812059614549432,1,0.38345968138163755,0.5009858353880325,26,2,808.6961426378837,1,0.6795471677601962
19,Female,Medium,4,4,4,4.0,4,4,6,0,3,3,4,0.13966402392607755,0.40696188913401415,51.04765421773992,3,0.22511528882778833,Desktop,176.40749461076882,0.4735437659090992,0.026095566402081334,7.812059614549432,1,0.38345968138163755,0.5009858353880325,26,2,808.6961426378837,0,0.67481900766937
19,Female,Medium,4,4,4,4.0,4,5,5,0,3,3,4,0.5442151469624203,0.40696188913401415,51.04765421773992,3,0.22511528882778833,Desktop,176.40749461076882,0.4735437659090992,0.026095566402081334,7.812059614549432,1,0.38345968138163755,0.5009858353880325,26,2,808.6961426378837,0,0.67481900766937
19,Female,Medium,4,4,4,4.0,4,5,5,0,3,3,4,0.4358120250857985,0.40696188913401415,51.04765421773992,3,0.21104348678478704,Desktop,176.40749461076882,0.4735437659090992,0.026095566402081334,7.812059614549432,1,0.3649947668917392,0.5009858353880325,26,2,808.6961426378837,0,0.8548900787306727
19,Male,Medium,4,4,4,4.0,4,5,5,0,3,3,4,0.3371667931339653,0.5124103188143683,51.04765421773992,4,0.22511528882778833,Desktop,176.40749461076882,0.4735437659090992,0.026095566402081334,7.812059614549432,1,0.38345968138163755,0.5009858353880325,26,2,808.6961426378837,0,0.6795471677601962
19,Female,Medium,4,4,4,4.0,4,3,5,0,3,3,4,0.3371667931339653,0.40696188913401415,9.383030315350883,3,0.22511528882778833,Desktop,295.19824066095435,0.4735437659090992,0.026095566402081334,7.812059614549432,1,0.38345968138163755,0.5009858353880325,26,2,808.6961426378837,0,0.6795471677601962
19,Female,Medium,4,4,4,4.0,4,5,5,0,3,3,4,0.3371667931339653,0.5230364728741427,53.28944603503472,3,0.22511528882778833,Desktop,176.40749461076882,0.4735437659090992,0.026095566402081334,7.812059614549432,1,0.49183124867512046,0.5009858353880325,26,2,808.6961426378837,0,0.67481900766937
19,Male,Medium,4,4,4,4.0,4,3,7,0,3,3,4,0.3371667931339653,0.40696188913401415,51.04765421773992,3,0.22511528882778833,Desktop,176.40749461076882,0.32586654539827753,0.026095566402081334,7.812059614549432,1,0.38345968138163755,0.5009858353880325,26,2,808.6961426378837,0,0.48404690705195935
19,Male,Medium,4,4,4,4.0,4,5,4,0,3,2,2,0.3371667931339653,0.40696188913401415,51.04765421773992,3,0.22511528882778833,Desktop,176.40749461076882,0.22577834853554574,0.026095566402081334,7.812059614549432,1,0.3649947668917392,0.5009858353880325,26,2,808.6961426378837,0,0.725008351514148
19,Male,High,4,4,4,4.0,4,3,7,0,5,3,4,0.3371667931339653,0.40696188913401415,51.04765421773992,3,0.22511528882778833,Desktop,409.7002708608699,0.4735437659090992,0.026095566402081334,7.812059614549432,1,0.38345968138163755,0.5009858353880325,26,2,808.6961426378837,0,0.6795471677601962
19,Female,Medium,4,4,4,4.0,4,3,7,0,3,3,4,0.3371667931339653,0.40696188913401415,119.02987996243787,3,0.22511528882778833,Desktop,176.40749461076882,0.4735437659090992,0.026095566402081334,7.812059614549432,1,0.20034400183323853,0.5009858353880325,26,2,808.6961426378837,0,0.67481900766937
19,Female,Medium,4,4,4,4.0,4,3,7,0,3,2,4,0.3371667931339653,0.40696188913401415,51.04765421773992,3,0.22511528882778833,Desktop,176.40749461076882,0.2107867393134015,0.026095566402081334,10.008232382769785,1,0.38345968138163755,0.5009858353880325,26,2,808.6961426378837,0,0.67481900766937
19,Female,Medium,4,4,4,4.0,4,5,5,0,3,3,4,0.3371667931339653,0.6317862635822753,51.04765421773992,3,0.22511528882778833,Mobile,176.40749461076882,0.4735437659090992,0.026095566402081334,7.812059614549432,1,0.38345968138163755,0.5009858353880325,26,2,808.6961426378837,1,0.6795471677601962
19,Female,Medium,4,4,4,4.0,4,5,5,0,3,3,4,0.018376892157123376,0.40696188913401415,51.04765421773992,3,0.38245494544902514,Desktop,176.40749461076882,0.4735437659090992,0.026095566402081334,7.812059614549432,1,0.38345968138163755,0.5009858353880325,26,2,808.6961426378837,0,0.67481900766937
19,Male,High,4,4,4,4.0,4,3,7,0,5,3,4,0.0,0.40696188913401415,51.04765421773992,3,0.22511528882778833,Desktop,176.40749461076882,0.4735437659090992,0.043706407613406106,7.812059614549432,1,0.38345968138163755,0.5009858353880325,26,2,808.6961426378837,0,0.67481900766937
56,Male,Medium,4,4,4,4.0,4,5,5,0,3,3,4,0.05415544963096486,0.40696188913401415,51.04765421773992,3,0.22511528882778833,Desktop,176.40749461076882,0.4735437659090992,0.026095566402081334,8.424094605565964,1,0.38345968138163755,0.5009858353880325,26,2,808.6961426378837,0,0.42782474385096697
19,Female,High,4,4,4,4.0,4,3,5,0,3,3,4,0.3371667931339653,0.40696188913401415,154.3692964026218,3,0.22511528882778833,Desktop,176.40749461076882,0.4735437659090992,0.020785240251487785,7.812059614549432,1,0.3649947668917392,0.5009858353880325,26,1,808.6961426378837,0,0.5799159451857193
19,Female,Medium,4,4,4,4.0,4,5,5,0,3,3,4,0.6503833269084794,0.40696188913401415,51.04765421773992,3,0.22511528882778833,Desktop,176.40749461076882,0.4735437659090992,0.04608938915908059,7.812059614549432,1,0.3649947668917392,0.5009858353880325,90,2,808.6961426378837,0,0.67481900766937
21,Male,Low,3,3,5,3.6666666666666665,3,4,5,1,4,4,5,0.01160879634380002,0.5175034867564199,3.3550379957603687,3,0.3821999189499757,Mobile,145.48880927751893,0.27269320426728993,0.018157767205600143,9.696184765633259,1,0.36115321214857726,0.5504931835546282,48,4,121.98335111497833,1,0.45434965255186155
26,Female,Medium,4,4,4,4.0,4,6,4,1,4,4,4,0.0,0.4506358381713679,36.08997466191716,1,0.48293426207428974,In-Store,170.23228586598793,0.39976732509971347,0.01869485938281621,5.2901148126256174,1,0.3769819839418549,0.5845041864163348,-48,5,77.63784471777548,1,0.721592509521021
25,Female,Low,2,5,2,3.0,3,3,1,0,3,4,2,0.031386760235126834,0.3587847311499172,29.709377426918426,1,0.5163867932328579,Desktop,312.27108019625723,0.5302155018084381,0.008814825959522356,9.523352826989935,1,0.6800033534799377,0.564856489604269,-1,3,680.7423958605335,0,0.3995224314396356
28,Female,High,2,2,5,3.0,4,3,2,0,2,3,5,0.17777660381349367,0.4170583742993049,142.93605617071552,6,0.44082037975094357,Desktop,122.14484937865225,0.28969682036574496,0.0,8.47272897286579,1,0.5135839672237431,0.3288009503809479,57,3,301.43285583219046,1,0.4144854882621363
44,Male,Low,3,4,3,3.3333333333333335,3,2,2,0,3,5,4,0.3585642624257679,0.4985421344688593,116.67548263040739,4,0.42643270485550877,Mobile,305.12535137062116,0.37623184462027925,0.05053545851105764,6.88627682145259,1,0.4287701244054946,0.2833814775256119,60,4,7326.1683399092535,1,0.3476316416252707
47,Male,Medium,3,4,3,3.3333333333333335,4,3,3,0,3,5,3,0.6618762938204101,0.6046530554131309,129.4403308053042,3,0.4089289655759953,Mobile,286.6815685143583,0.05310633308560858,0.027005557641218605,8.049701239514729,1,0.38155118306251,0.6513213037580972,-11,4,1767.5544308116105,1,0.37128158171097114
21,Female,Medium,4,5,2,3.6666666666666665,5,5,6,1,5,4,2,0.0,0.4881036708172757,24.798835328471892,2,0.4016310534941451,Desktop,179.55997911525844,0.11369171661670932,0.06116529161653121,7.685184270926022,1,0.5433367201470056,0.6089739737896308,88,5,1232.2621105249011,0,0.6703332523611072
37,Female,High,4,4,4,4.0,4,3,2,0,6,4,3,0.08120152862163302,0.565773430331393,76.85685405904724,3,0.4962423489864788,Desktop,371.67378621024733,0.39422809653669155,0.032043880888692075,5.956587839466105,1,0.4288486553191218,0.8520051537524291,30,2,10965.43772632823,1,0.3992350819991872
27,Male,High,4,5,4,4.333333333333333,2,4,5,1,4,5,3,0.0775501728265105,0.3191032238468563,24.326171484096985,1,0.39292297983213925,Mobile,276.57413033741824,0.4511774982746497,0.004486441149790455,2.9811349266948906,1,0.05670598713251863,0.4282012668785141,20,5,5385.922765224057,1,0.2946202029080357
31,Female,Medium,5,3,5,4.333333333333333,4,3,2,0,5,3,4,0.5660032370973305,0.5343084480209013,131.34567046149957,8,0.552368893200385,Mobile,134.42384959053228,0.5539028364590372,0.004843505012687273,7.600448148402027,2,0.5510157510322481,0.4877362919900625,42,2,990.4903492649098,1,0.5186870114774311
45,Male,Medium,5,2,5,4.0,3,2,3,0,4,3,6,0.4556108210732467,0.4910185968992275,11.789423717603741,3,0.45731417775508587,Mobile,300.94456571076347,0.39169705585028264,0.04465302960616005,7.9949115638712875,3,0.7319638353544754,0.693248240285257,30,2,63.87248867337949,1,0.6548050895189007
54,Female,High,4,5,4,4.333333333333333,5,5,4,1,3,5,4,0.5212452255883635,0.5374061442271874,45.69550505620663,6,0.43945096918580745,In-Store,210.01838658728252,0.5333804845006418,0.009000674151512646,5.163199984845736,3,0.4582368773670267,0.6319581357392786,41,4,2887.7889499001913,1,0.708899862773339
25,Male,High,6,6,5,5.666666666666667,5,5,3,0,6,6,4,0.15508974746965978,0.38005981272149436,50.078608118992776,2,0.3631827850492449,Desktop,228.5209747464566,0.17471993584072143,0.04219068940166101,3.6691771778968354,4,0.30124083918412037,0.793487958405694,-25,4,105.83433991558528,1,0.8208776289288935
32,Female,Medium,4,4,4,4.0,4,1,6,1,4,3,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,2,777.3022330114652,0,0.6748406960380025
32,Female,Medium,4,4,4,4.0,4,4,2,1,4,3,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,2,777.3022330114652,0,0.6748406960380025
48,Male,Medium,4,4,4,4.0,4,5,5,0,4,4,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,2,777.3022330114652,0,0.6748406960380025
32,Female,Medium,4,4,4,4.0,4,6,6,1,4,3,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,2,777.3022330114652,0,0.6748406960380025
32,Female,Medium,4,4,4,4.0,4,4,5,1,4,3,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,2,777.3022330114652,0,0.6748406960380025
32,Female,Medium,4,4,4,4.0,4,3,3,1,4,3,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,2,777.3022330114652,0,0.6748406960380025
56,Male,Medium,4,4,4,4.0,4,1,6,1,4,3,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,2,777.3022330114652,0,0.6748406960380025
32,Male,Medium,4,4,4,4.0,4,4,2,1,4,3,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,2,777.3022330114652,0,0.6748406960380025
32,Female,Medium,4,4,4,4.0,4,5,5,0,4,4,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,2,777.3022330114652,0,0.6748406960380025
63,Female,Medium,4,4,4,4.0,4,3,2,1,4,3,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,2,777.3022330114652,0,0.6748406960380025
32,Female,Medium,4,4,4,4.0,4,1,6,1,4,5,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,2,777.3022330114652,0,0.6748406960380025
32,Female,Medium,4,4,4,4.0,4,2,6,1,4,3,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,2,777.3022330114652,0,0.6748406960380025
37,Female,Medium,4,4,4,4.0,4,4,2,1,4,3,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,2,777.3022330114652,0,0.6748406960380025
32,Female,Medium,4,4,4,4.0,4,4,2,1,3,4,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,2,777.3022330114652,0,0.6748406960380025
48,Male,Medium,4,4,4,4.0,4,5,2,1,4,3,6,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,2,777.3022330114652,0,0.6748406960380025
39,Female,Medium,4,4,4,4.0,4,6,6,1,4,3,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,2,777.3022330114652,0,0.6748406960380025
48,Male,Medium,4,4,4,4.0,4,5,2,0,4,4,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,2,777.3022330114652,0,0.6748406960380025
32,Female,Medium,4,4,4,4.0,4,2,2,1,4,3,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,2,777.3022330114652,0,0.6748406960380025
32,Female,Medium,4,4,4,4.0,4,3,2,1,4,3,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,2,777.3022330114652,0,0.6748406960380025
32,Female,Medium,4,4,4,4.0,4,5,2,1,4,3,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,2,777.3022330114652,0,0.6748406960380025
32,Female,Medium,4,4,4,4.0,4,2,6,1,4,5,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,2,777.3022330114652,0,0.6748406960380025
32,Female,Low,4,4,4,4.0,4,1,6,1,4,3,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,2,777.3022330114652,0,0.6748406960380025
32,Female,Medium,4,4,4,4.0,4,4,6,1,4,3,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,2,777.3022330114652,0,0.6748406960380025
32,Female,Medium,4,4,4,4.0,4,1,6,1,4,3,4,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,28,2,777.3022330114652,0,0.6748406960380025
35,Female,Medium,4,4,4,4.0,4,5,5,0,4,3,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4456273227781286,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,2,777.3022330114652,0,0.6748406960380025
37,Female,Medium,4,4,4,4.0,4,5,2,1,4,3,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,198.93584244893307,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,2,777.3022330114652,0,0.6748406960380025
32,Female,Medium,4,4,4,4.0,4,2,6,1,4,5,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,200.68394118103583,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,2,647.6087724157273,0,0.6748406960380025
32,Female,Medium,4,4,4,4.0,4,4,2,1,4,3,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.4615778813664412,27,2,621.9394894549528,0,0.6748406960380025
32,Female,Medium,4,4,4,4.0,4,4,2,1,4,3,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,2,99.96439470477647,0,0.6748406960380025
32,Female,Medium,4,4,4,4.0,4,4,2,1,4,3,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,2,98.36351934398483,0,0.6748406960380025
32,Female,Medium,4,4,4,4.0,4,5,2,1,4,3,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,133.5275922806927,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,2,777.3022330114652,0,0.6748406960380025
32,Female,Medium,4,4,4,4.0,4,3,4,0,4,3,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,6.7252084582968505,1,0.3739121875062612,0.49398087955366116,27,2,777.3022330114652,0,0.6748406960380025
35,Female,Medium,4,4,4,4.0,4,6,6,1,4,3,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.5836382045095911,27,2,777.3022330114652,0,0.6748406960380025
37,Female,Medium,4,4,4,4.0,4,4,2,1,4,5,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.5845747691208616,27,2,777.3022330114652,0,0.6748406960380025
48,Male,Medium,4,4,4,4.0,4,5,2,0,4,4,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.3899335287506962,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,2,777.3022330114652,0,0.6748406960380025
35,Female,Medium,4,4,4,4.0,4,1,6,1,4,3,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.29718722201267617,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,2,777.3022330114652,0,0.6748406960380025
32,Male,Medium,4,4,4,4.0,4,4,2,1,4,3,1,0.33246830226466834,0.40294266066294815,22.494440068498108,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,2,777.3022330114652,1,0.6748406960380025
56,Male,Medium,4,4,4,4.0,4,1,6,1,4,3,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,1,777.3022330114652,0,0.6748406960380025
32,Female,Medium,4,4,4,4.0,4,1,6,1,2,1,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,271.9874876381775,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,2,777.3022330114652,0,0.6748406960380025
32,Female,Medium,4,4,4,4.0,4,4,5,1,4,3,3,0.4020431261016738,0.40294266066294815,49.61267523037051,2,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,2,2309.8978081380565,0,0.6748406960380025
32,Female,Medium,4,4,4,4.0,4,5,2,1,4,3,6,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.012427157148869904,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,2,777.3022330114652,0,0.6748406960380025
48,Male,Medium,4,4,4,4.0,4,5,3,0,4,4,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Mobile,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.38805714226486493,0.49398087955366116,27,2,777.3022330114652,0,0.5077280598977797
32,Female,Medium,4,4,4,4.0,4,1,6,1,4,3,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.5655455459190024,0.49398087955366116,27,2,777.3022330114652,0,0.6748406960380025
27,Male,Medium,4,4,4,4.0,4,4,2,1,4,3,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.6733250571990623,27,2,2431.7627152573486,1,0.6748406960380025
37,Female,Medium,4,4,4,4.0,4,4,4,1,4,3,3,0.33246830226466834,0.40294266066294815,2.7468617531656183,3,0.23364340231379505,Desktop,88.1872315735936,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,2,777.3022330114652,0,0.6748406960380025
32,Female,Medium,4,4,4,4.0,4,1,6,1,4,3,3,0.33246830226466834,0.5445019380773237,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,32,2,777.3022330114652,0,0.6748406960380025
32,Female,Medium,4,4,4,4.0,4,6,5,0,4,4,3,0.33246830226466834,0.40294266066294815,56.64504002225161,4,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,2,777.3022330114652,0,0.49213855269324214
32,Female,Medium,4,4,4,4.0,4,6,6,1,4,3,3,0.33246830226466834,0.40294266066294815,10.28643915052814,3,0.23364340231379505,Mobile,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.6402038485717574,27,2,2304.296550719747,0,0.6748406960380025
32,Female,Medium,4,4,4,4.0,4,1,6,1,4,4,3,0.33246830226466834,0.5580200511446207,49.61267523037051,3,0.23364340231379505,Mobile,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,2,777.3022330114652,0,0.6748406960380025
32,Female,Medium,4,4,4,4.0,4,1,6,1,4,5,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.24401841992144557,27,2,777.3022330114652,0,0.6748406960380025
37,Female,Medium,4,4,4,4.0,4,4,2,1,4,3,5,0.0798579225511091,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.27177512272638105,0.49398087955366116,27,2,777.3022330114652,0,0.6748406960380025
32,Female,Medium,4,4,4,4.0,4,1,6,1,6,3,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.729825030222168,27,1,777.3022330114652,0,0.6748406960380025
32,Female,Medium,4,4,4,4.0,4,1,6,1,4,3,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.3896395166080495,Desktop,176.84751867211182,0.32798282061170175,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,2,777.3022330114652,1,0.5427193713235753
32,Female,Medium,4,4,4,4.0,4,4,2,1,4,3,3,0.33246830226466834,0.6136514917604111,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,2,777.3022330114652,0,0.6748406960380025
31,Male,Medium,4,4,4,4.0,4,1,5,1,4,3,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,4,777.3022330114652,0,0.6748406960380025
32,Female,Medium,4,4,4,4.0,4,4,2,1,4,3,3,0.0,0.479642516147183,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,2,777.3022330114652,0,0.6748406960380025
32,Female,Medium,4,4,4,4.0,4,2,6,1,4,3,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.7268047783030392,0.49398087955366116,27,2,777.3022330114652,1,0.6748406960380025
32,Female,Medium,4,4,4,4.0,4,4,2,1,4,3,3,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,2,777.3022330114652,0,0.21283353591923349
34,Female,Medium,4,4,4,4.0,4,1,2,1,4,3,2,0.33246830226466834,0.40294266066294815,49.61267523037051,3,0.23364340231379505,Desktop,176.84751867211182,0.4653568112943297,0.025824776233821463,7.733928288190624,1,0.3739121875062612,0.49398087955366116,27,5,777.3022330114652,0,0.6748406960380025
